StartDate,EndDate,ANONYMIZED_1,ANONYMIZED_2,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,ANONYMIZED_3,ANONYMIZED_4,ANONYMIZED_5,ANONYMIZED_6,ANONYMIZED_7,ANONYMIZED_8,DistributionChannel,UserLanguage,Q2_1,PID,Q2,Q3,Q4,Q5,Q6,Q7,Q8,Q9,Q32_First Click,Q32_Last Click,Q32_Page Submit,Q32_Click Count,Q80,Q34_1,Q34_2,Q34_3,Q34_4,Q34_5,Q34_6,Q42_First Click,Q42_Last Click,Q42_Page Submit,Q42_Click Count,Q75_1,Q75_2,Q75_3,Q75_4,Q75_5,Q75_6,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,Q76_1,Q76_2,Q76_3,Q76_4,Q76_5,Q76_6,Q47,Iroh_Code,Q57_First Click,Q57_Last Click,Q57_Page Submit,Q57_Click Count,Q81,Q77_1,Q77_2,Q77_3,Q77_4,Q77_5,Q77_6,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,Q78_1,Q78_2,Q78_3,Q78_4,Q78_5,Q78_6,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,Q79_1,Q79_2,Q79_3,Q79_4,Q79_5,Q79_6,Q75,Q83,Q85,Q72,Q73,Q82,SC0,ANONYMIZED_9,ANONYMIZED_10,AttentionCheck
21/06/2021 03:48,21/06/2021 04:16,ANONYMIZED,ANONYMIZED,100,1659,TRUE,21/06/2021 04:16,R_3ncHMsOCyRbDW9f,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,6,111,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"He is very wise. He has a good moral compass compared to the rest of the fire nation. He can be very serious, but is often also very playful.","She has a relatively high temper, but also is reasonable and kind. She is very determined.",62.464,62.464,62.999,1,Iroh tells Zuko to not jump to conclusions and to calm down after Zuko sees a bright light that he belives is from the avatar.,4,3,2,4,2,5,86.659,86.659,87.086,1,4,3,2,4,1,5,0,0,102.391,0,4,5,3,4,2,5,"Iroh is wise. Though he is unhelpful to Zuko, he knows that Zuko is being far too serious all the time, and needs to relax and calm down more than anything.",1,0,0,60.977,0,Katara calms Aang down by reassuring him that she and Sokka are there for him.,3,4,1,4,2,2,98.65,100.591,101.048,2,3,4,2,5,2,2,0,0,103.431,0,4,6,4,4,6,4,"Katara was wise. In the first two scenes, she knew what she needed to say to give Aang hope and to cheer him up. In the last scene, though she got angry, she still knew that Aang shouldn't risk his training for her, and told him so.",20,Male,,,,3,ANONYMIZED,ANONYMIZED,1
21/06/2021 04:17,21/06/2021 04:32,ANONYMIZED,ANONYMIZED,100,945,TRUE,21/06/2021 04:32,R_2YwUuJLtTBefNyH,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,4,112,Aang,I do not know the answer to this question.,"They are elected by a powerful council, consisting of representatives from the four Nations.",I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,"He's bald and has an arrow on his head, I don't know much about him otherwise though.",,1.028,60.056,60.778,11,There was a light and prince zuko wants to go for it but iroh says he shouldn't get too excited and sit for some tea,1,4,1,5,1,1,2.524,85.219,88.507,12,1,3,1,4,1,1,2.94,101.355,102.35,16,1,7,1,7,1,1,"I think he is a very calm, peaceful and wise-guiding character. He is very interesting",1,1.407,60.625,61.165,14,"Aang was upset and katara calmed him down, she said she lost her mother and it was hard but they're family now.",1,7,1,7,1,1,4.75,114.248,114.574,52,1,7,1,7,1,1,1.434,108.756,109.249,13,1,7,1,7,4,1,"I think katara is wife, she wants to learn and she's smart. Shes also stubborn.",21,Female,I had fun with this study.,no issues,I'm not sure but I had a lot of fun and I enjoyed the study,1,ANONYMIZED,ANONYMIZED,1
21/06/2021 04:42,21/06/2021 05:04,ANONYMIZED,ANONYMIZED,100,1362,TRUE,21/06/2021 05:04,R_9sQb2yN79346KWZ,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,113,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,Uncle Iroh is wise and wants to see the world become a better place. He always looks for the best in people and does his best to guide them whenever possible.,Katara is a very kind and loving character who always wants to help others and do what's right. She's very strong and will stick up for that she believes in.,0,0,61.397,0,Zuko believes he's finally found the avatar and tells his uncle they must find him. Iroh stays calm and tries to convince Zuko to relax and have tea with him.,3,4,3,5,1,2,0,0,112.757,0,3,3,3,4,1,5,103.655,103.655,104.185,1,5,3,4,3,2,5,"In these three scenes he's not particularly wise or unwise. He is trying to teach zuko tobe in a more peaceful and relaxed mindset, but he is disconnected from the situation and is mostly focusing on himself.",NA,0,0,60.957,0,Aang was upset after find monk gyatso's body and Katara talked to him to calm him down by telling him they were his family now.,1,5,2,5,4,2,0,0,94.657,0,1,4,1,5,1,1,0,0,109.492,0,6,6,5,2,2,4,She tends to be pretty wise as she can usually tell how people are feeling and what they are worried about. In each scene she sees what is truly important despite what emotions everyone is feeling.,25,Female,,,,3,ANONYMIZED,ANONYMIZED,1
21/06/2021 05:09,21/06/2021 05:28,ANONYMIZED,ANONYMIZED,100,1150,TRUE,21/06/2021 05:28,R_2uWcz86REKM1j5P,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,114,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,A father figure.,A motherly figure.,0,0,61.442,0,Zuko is a following a white beam of light.,3,2,4,4,1,3,0,0,88.5,0,7,1,3,1,1,7,0,0,102.807,0,7,1,4,2,4,7,Iroh is unwise in all but the last scene. Iroh just seems to care about relaxing.,0,15.343,15.343,61.99,1,Aang is really the last airbender.,1,4,1,7,4,1,0,0,91.762,0,1,4,2,7,1,1,0,0,107.654,0,3,7,4,4,6,3,"Katara is wise. In all the scenes she says the right things, she was able to assure Aang in every scene.",25,Male,,,,3,ANONYMIZED,ANONYMIZED,1
21/06/2021 05:13,21/06/2021 05:35,ANONYMIZED,ANONYMIZED,100,1320,TRUE,21/06/2021 05:35,R_1qUFRhXnnRKRFgh,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,6,115,Aang,I do not know the answer to this question.,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The west coast and the east coast,Takes away his bending,I do not know the answer to this question.,,I remember she was nice and shy,2.089,2.089,60.691,1,they found Aang,4,2,2,2,3,5,2.758,87.244,87.81,2,3,1,3,3,3,5,1.817,1.817,181.875,1,4,2,2,2,2,6,I think he's a little unwise because of his silly character ,0,0,0,66.195,0,Aang was angry and Katara had to calm him down ,1,6,1,5,2,1,0,0,95.629,0,1,6,1,6,1,1,0,0,104.881,0,1,7,1,7,3,1,Katara is wise because she always knows what is the right thing to do in a hard situation ,22,Male,,no,I don't know,3,ANONYMIZED,ANONYMIZED,1
21/06/2021 05:23,21/06/2021 05:41,ANONYMIZED,ANONYMIZED,100,1105,TRUE,21/06/2021 05:41,R_3m8qhwvudarXQ4M,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,116,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"Iroh is the sweetest most loving father figure there is. He is immensely wise and loving, but extremely powerful as well ",She is caring intelligent intense and spiritual. ,0.561,61.424,62.601,6,Zuko saw aang emerge from his ice ball shelter and Iroh was telling Zuko to not stress out and get his hopes up and to relax. ,1,4,1,6,1,2,0.977,91.997,93.249,6,4,3,1,5,1,5,0.491,2.976,100.258,3,2,3,1,5,1,5,Iroh plays unhelpful and unwise as a ploy to try and really teach Zuko the man that he truly is and not to keep chasing his destiny showing how truly wildly wise he is. ,1,1.444,27.221,84.841,13,Aang was in the avatar state after learning his people had been murdered by the fire nation and Sokka and Katara talk him out of his rage. ,2,6,1,6,1,1,1.15,4.925,96.149,3,1,7,1,7,1,1,1.025,4.061,99.051,3,2,5,1,4,5,2,Katara is a wise young lady as she is able to see things really big picture and figure out how to attack problems strategically. ,21,Male,Love ATLA that was super fun thank you!!,Nope.,Not sure to be honest but I look forward to learning ,3,ANONYMIZED,ANONYMIZED,1
21/06/2021 06:17,21/06/2021 06:35,ANONYMIZED,ANONYMIZED,100,1080,TRUE,21/06/2021 06:35,R_1Lpxsbm6iQaqJqN,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,2,117,Aang,I do not know the answer to this question.,"They are reincarnated from the previous Avatar, cycling between Nations over time.",I do not know the answer to this question.,I do not know the answer to this question.,I do not know the answer to this question.,,,0,0,60.757,0,They were after the avatar,2,4,2,7,2,4,0,0,88.691,0,4,4,4,4,4,4,0,0,104.074,0,6,4,6,2,1,6,wise. Iroh is obviously trying to stop his nephew from finding Avatar. Î don't know if it's because he thinks it's wrong to go after Avatar or because he thinks is nephew can't handle Avatar,1,0,0,60.711,0,Katara was calming Aanga down.,1,4,1,4,3,1,0,0,92.427,0,2,5,1,6,1,1,2.281,54.168,161.082,3,3,7,4,4,7,4,Wise. She is able to look at the situations for what they are and always make the best of them,24,Male,,,,2,ANONYMIZED,ANONYMIZED,1
21/06/2021 06:29,21/06/2021 06:48,ANONYMIZED,ANONYMIZED,100,1134,TRUE,21/06/2021 06:48,R_1CryFFX6MELUwyl,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,118,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,Iroh is Zukos uncle and he is a kind and patient man. He loves food and encourages his nephew to learn about himself,Katara is a skilled water bender from the southern water tribe. She is a great leader and often reels in her brother and aang and acts like the mother of the group,60.443,60.443,61.373,1,Zuko wanted to head towards the light and find the avatar and Iroh told him to calm down and was playing his game,2,1,1,3,1,3,0,0,85.371,0,4,1,2,3,1,5,0,0,101.381,0,2,3,2,6,1,2,I think uncle Iroh is very wise because he recognizes the need to take breaks and take care of yourself. He reminds Zuko to stay grounded and talks him off a lot of ledges.,1,0,0,62.435,0,Aang was upset because his people were gone and Katara calmed him down and encouraged him,2,6,1,7,1,1,0,0,90.071,0,1,6,1,7,1,1,0,0,130.715,0,2,6,4,7,6,3,Katara is very wise for her age. She seems to know how to comfort people and knows the right things to say to guide aang in his journey.,25,Female,This was fun! love this show,,,3,ANONYMIZED,ANONYMIZED,1
21/06/2021 06:52,21/06/2021 07:16,ANONYMIZED,ANONYMIZED,100,1483,TRUE,21/06/2021 07:16,R_24d4JPnsjoyB6vH,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,5,119,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"Uncle Iroh is meant to be a mentoring figure. He's made his mistakes and learned his lessons, and now his primary goal is guide others away from making the same ones. He's got a jovial personality, but one burdened with regret. ","Katara's character is meant to represent a forced sense of nurturing. Because her parents died, she was sort of forced into the position of having to look after Sokka, and as a result, there's always two elements to her. The caregiver, and the person who's rebelling against that. ",0.963,60.17,60.978,13,Uncle Iroh attempted to talk Zuko out of further investigating the Avatar. ,1,4,2,4,1,3,1.743,9.069,86.3,6,3,3,4,5,1,4,2.024,103.817,104.696,11,2,5,3,5,1,3,I believe Iroh is wise. He's intentionally trying to delay Zuko using unconventional methods that make him appear more bumbling than he actually is. This doesn't make Zuko think twice about the extra time that he'd otherwise argue with.  ,1,0.678,61.042,61.423,10,"Aang, having been in an emotional and unaware state, was brought out of it by Katara.",1,6,1,6,2,1,0.891,90.453,91.278,5,1,6,1,5,2,1,0.857,102.386,102.902,9,4,7,4,3,5,3,"Katara is generally wise in her scenes. She's got a very strong sense of emotional empathy due to the trauma she's suffered in her life, and she's able to pass that along to Aang in a way that helps him navigate the world, much the way a caregiver might. ",22,Male,,,"I think it may have something to do with the direct comparison between Iroh and Katara's actions, perhaps seeing if the presentation of one character will influence the opinion of another. ",3,ANONYMIZED,ANONYMIZED,1
21/06/2021 06:53,21/06/2021 07:20,ANONYMIZED,ANONYMIZED,100,1618,TRUE,21/06/2021 07:20,R_3P4WIvG0jQmPh8g,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,6,120,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"Iroh is the old man firebender and even though the firebenders in the show are supposed to be the antagonist, Iroh is a good character. It seems he is rational and levelheaded.","She is a kind but assertive woman. She has water bending and is quite strong, and has influence on the main group of the show.",0,0,469.406,0,Zuko and Iroh approached what they thought was the avatar and Iroh invited his subordinate for a cup of calming tea but he refused and was visibly upset.,1,3,1,7,1,1,0,0,184.119,0,1,1,1,7,1,1,0,0,137.467,0,3,3,4,7,1,4,"I believe that Iroh is very wise, despite the fact he does appear to be rather old and lazy. He seems to be a benevolent character on what is considered the bad side.",1,54.15,54.15,115.124,1,Katara helped calm aang down and return him to normal.,1,7,1,7,1,1,0,0,118.47,0,1,6,1,7,1,1,0,0,181.046,0,1,6,3,7,3,1,In these three scenes it appears Katara is very wise and helpful. She does everything in her power to help the group advance in a smart way.,24,Male,N/A,None,Perceptions of Avatar Characters,3,ANONYMIZED,ANONYMIZED,1
21/06/2021 06:59,21/06/2021 07:22,ANONYMIZED,ANONYMIZED,100,1387,TRUE,21/06/2021 07:22,R_wM434i058CsIuR3,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,7,121,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,"Iroh is one of the most ironic and well-remembered characters in the show. While he is a great bender, he is admired for his wisdom and kindness.","Katara is strong-willed, stubborn and motherly. I like her, but she is not one of my favorites.",1.743,62.846,63.795,4,"Zuko believers that a beam of light will lead to the Avatar, Iroh is not convinced.",3,3,3,3,1,5,1.112,112.622,113.462,8,4,2,2,3,1,6,3.301,116.671,117.5,10,3,3,2,3,1,6,"Iroh is ultimately quite wise here. He is not at all helpful to Zuko's quest, but he knows that completing the quest is not actually in Zuko's best interest.",1,1.059,63.573,64.392,3,"Aang enters the Avatar state after seeing the aftermath of the etermination of his people, Katara calms him down.",3,6,2,5,1,2,1.475,94.457,95.115,3,2,5,2,5,1,1,1.231,108.491,109.238,5,2,6,3,5,5,3,Katara is very wise in these scenes. She puts her own feelings aside in order to comfort Aang or keep him from making a rash decision. ,24,Male,Great study topic!,,,3,ANONYMIZED,ANONYMIZED,1
21/06/2021 06:56,21/06/2021 07:24,ANONYMIZED,ANONYMIZED,100,1672,TRUE,21/06/2021 07:24,R_3qD8ExScJ1QmqMg,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,ANONYMIZED,anonymous,EN,6,122,Aang,Katara and Sokka,"They are reincarnated from the previous Avatar, cycling between Nations over time.",The south and north poles,Takes away his bending,Enhance the power of fire bending,he is the wiseman who kind of teaches zuko from his own mistakes and helps him grow as a character.,she is a decent female lead who is headstrong at times(the northern water tribe arch or the pirates),9.022,9.022,68.748,1,iroh plays a game that looks similar to majohng while zuko angrily rushes towards where he thinks the avatar is.,2,3,1,5,1,3,5.265,5.265,93.161,1,5,1,3,3,1,5,11.64,11.64,116.622,1,1,4,2,7,1,1,I think he was relatively wise in all but the last scene. although he can gain wisdom from that last scene because wisdom is gained through experience. in the second scene he is using his past experiences with zuko to try and make a judgement call of what was more likely to happen there. in the first scene it help establish the importance of the white lotus to the show with out making it to obvious or out of place. ,1,4.195,62.818,66.956,5,katara calming down aang from the avatar state after he was emotionally devastated ,2,5,1,5,1,2,3.254,3.254,98.196,1,3,5,1,6,1,1,6.13,106.263,109.213,3,5,7,2,3,5,4,she is a bit of both in the northern water tribe scene she isn't wise because she lets her anger nearly get in the way of why they came there. in the avatar state scene she is more clever in her reasoning's that help aang calm down same thing goes for the forrest scene.,23,Female,,,,3,ANONYMIZED,ANONYMIZED,1
